2025-02-06 17:38:02.537 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs/project_log.log
2025-02-06 17:39:50.083 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs/project_log.log
2025-02-06 17:39:50.229 | INFO     | __main__:main:163 - Starting Consumer to run continuously.
2025-02-06 17:39:50.229 | INFO     | __main__:main:164 - Things can fail or get interrupted, so use a try block.
2025-02-06 17:39:50.229 | INFO     | __main__:main:165 - Moved .env variables into a utils config module.
2025-02-06 17:39:50.230 | INFO     | __main__:main:167 - STEP 1. Read environment variables using new config functions.
2025-02-06 17:39:50.230 | INFO     | utils.utils_config:get_kafka_topic:58 - BUZZ_TOPIC: buzzline
2025-02-06 17:39:50.230 | INFO     | utils.utils_config:get_kafka_broker_address:51 - KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-02-06 17:39:50.231 | INFO     | utils.utils_config:get_kafka_consumer_group_id:72 - BUZZ_CONSUMER_GROUP_ID: buzz_group
2025-02-06 17:39:50.231 | INFO     | utils.utils_config:get_message_interval_seconds_as_int:65 - MESSAGE_INTERVAL_SECONDS: 5
2025-02-06 17:39:50.231 | INFO     | utils.utils_config:get_base_data_path:80 - BASE_DATA_DIR: /Users/davidrodriguez/Documents/44671_5/buzzline-05-davidrm/data
2025-02-06 17:39:50.231 | INFO     | utils.utils_config:get_sqlite_path:96 - SQLITE_PATH: /Users/davidrodriguez/Documents/44671_5/buzzline-05-davidrm/data/buzz.sqlite
2025-02-06 17:39:50.232 | INFO     | __main__:main:174 - SUCCESS: Read environment variables.
2025-02-06 17:39:50.232 | INFO     | __main__:main:179 - STEP 2. Delete any prior database file for a fresh start.
2025-02-06 17:39:50.232 | INFO     | __main__:main:188 - STEP 3. Initialize a new database with an empty table.
2025-02-06 17:39:50.232 | INFO     | db_sqlite_case:init_db:48 - Calling SQLite init_db() with {db_path=}.
2025-02-06 17:39:50.233 | INFO     | db_sqlite_case:init_db:55 - SUCCESS: Got a cursor to execute SQL.
2025-02-06 17:39:50.243 | INFO     | db_sqlite_case:init_db:74 - SUCCESS: Database initialized and table ready at /Users/davidrodriguez/Documents/44671_5/buzzline-05-davidrm/data/buzz.sqlite.
2025-02-06 17:39:50.243 | INFO     | __main__:main:195 - STEP 4. Begin consuming and storing messages.
2025-02-06 17:39:50.244 | INFO     | __main__:consume_messages_from_kafka:96 - Called consume_messages_from_kafka() with:
